  -1.0000000000000000       0.30303030303030498     
 -0.97979797979797978       0.30303030303030498     
 -0.95959595959595956       0.50505050505050608     
 -0.93939393939393945       0.70707070707070718     
 -0.91919191919191923       0.90909090909091050     
 -0.89898989898989901       0.88888888888888840     
 -0.87878787878787878       0.68686868686868507     
 -0.85858585858585856       0.48484848484848397     
 -0.83838383838383834       0.28282828282828287     
 -0.81818181818181812        8.0808080808079552E-002
 -0.79797979797979801        0.0000000000000000     
 -0.77777777777777779        0.0000000000000000     
 -0.75757575757575757        0.0000000000000000     
 -0.73737373737373735        0.0000000000000000     
 -0.71717171717171713        0.0000000000000000     
 -0.69696969696969702        0.0000000000000000     
 -0.67676767676767668        0.0000000000000000     
 -0.65656565656565657        0.0000000000000000     
 -0.63636363636363635        0.0000000000000000     
 -0.61616161616161613        0.0000000000000000     
 -0.59595959595959591       0.51266979961412584     
 -0.57575757575757569       0.75426887687250499     
 -0.55555555555555558       0.89072354283024679     
 -0.53535353535353525       0.96759030422852954     
 -0.51515151515151514       0.99872380560066876     
 -0.49494949494949492       0.98845493516970218     
 -0.47474747474747470       0.93542116386183594     
 -0.45454545454545447       0.83147941928309788     
 -0.43434343434343425       0.65274724934963502     
 -0.41414141414141414       0.28138158135725266     
 -0.39393939393939392        0.0000000000000000     
 -0.37373737373737370        0.0000000000000000     
 -0.35353535353535348        0.0000000000000000     
 -0.33333333333333326        0.0000000000000000     
 -0.31313131313131304        0.0000000000000000     
 -0.29292929292929282        0.0000000000000000     
 -0.27272727272727271        0.0000000000000000     
 -0.25252525252525249        0.0000000000000000     
 -0.23232323232323226        0.0000000000000000     
 -0.21212121212121204        0.0000000000000000     
 -0.19191919191919182        0.0000000000000000     
 -0.17171717171717160        0.0000000000000000     
 -0.15151515151515149        0.0000000000000000     
 -0.13131313131313127        0.0000000000000000     
 -0.11111111111111105        0.0000000000000000     
  -9.0909090909090828E-002   0.0000000000000000     
  -7.0707070707070607E-002   0.0000000000000000     
  -5.0505050505050386E-002   0.0000000000000000     
  -3.0303030303030276E-002   0.0000000000000000     
  -1.0101010101010055E-002   0.0000000000000000     
   1.0101010101010166E-002   0.0000000000000000     
   3.0303030303030498E-002   0.0000000000000000     
   5.0505050505050608E-002   0.0000000000000000     
   7.0707070707070718E-002   0.0000000000000000     
   9.0909090909091050E-002   0.0000000000000000     
  0.11111111111111116        0.0000000000000000     
  0.13131313131313149        0.0000000000000000     
  0.15151515151515160        0.0000000000000000     
  0.17171717171717171        0.0000000000000000     
  0.19191919191919204        1625.5497707561456     
  0.21212121212121215        105.53197323515550     
  0.23232323232323249        12.846448121208264     
  0.25252525252525260        2.9322250351115073     
  0.27272727272727293        1.2549509413862718     
  0.29292929292929304        1.0070972758867685     
  0.31313131313131315        1.5154140696050797     
  0.33333333333333348        4.2756921669370591     
  0.35353535353535359        22.620216981978729     
  0.37373737373737392        224.38939321836057     
  0.39393939393939403        0.0000000000000000     
  0.41414141414141437        0.0000000000000000     
  0.43434343434343448        0.0000000000000000     
  0.45454545454545459        0.0000000000000000     
  0.47474747474747492        0.0000000000000000     
  0.49494949494949503        0.0000000000000000     
  0.51515151515151536        0.0000000000000000     
  0.53535353535353547        0.0000000000000000     
  0.55555555555555558        0.0000000000000000     
  0.57575757575757591        0.0000000000000000     
  0.59595959595959602        1.0000000000000000     
  0.61616161616161635        1.0000000000000000     
  0.63636363636363646        1.0000000000000000     
  0.65656565656565680        1.0000000000000000     
  0.67676767676767691        1.0000000000000000     
  0.69696969696969702        1.0000000000000000     
  0.71717171717171735        1.0000000000000000     
  0.73737373737373746        1.0000000000000000     
  0.75757575757575779        1.0000000000000000     
  0.77777777777777790        1.0000000000000000     
  0.79797979797979823        0.0000000000000000     
  0.81818181818181834        0.0000000000000000     
  0.83838383838383845        0.0000000000000000     
  0.85858585858585879        0.0000000000000000     
  0.87878787878787890        0.0000000000000000     
  0.89898989898989923        0.0000000000000000     
  0.91919191919191934        0.0000000000000000     
  0.93939393939393945        0.0000000000000000     
  0.95959595959595978        0.0000000000000000     
  0.97979797979797989        0.0000000000000000     
   1.0000000000000000       0.10101010101010166     
